3010,245,1091,334,1091,334,1110,245,1110,0.896484375
3010,543,1274,598,1274,598,1305,543,1305,0.896484375
3010,237,1199,324,1199,324,1286,237,1286,0.89794921875
3010,248,692,303,692,303,1056,248,1056,0.912109375
3010,543,932,695,932,695,964,543,964,0.92333984375
3010,894,0,1004,0,1004,656,894,656,0.92333984375
3010,0,533,138,533,138,593,0,593,0.92529296875
3010,594,629,663,629,663,795,594,795,0.92578125
3010,356,1154,471,1154,471,1212,356,1212,0.9267578125
3010,44,742,142,742,142,1157,44,1157,0.94140625
3011,1117,27,1167,27,1167,39,1117,39,0.72900390625
3011,802,44,828,44,828,57,802,57,0.82177734375
3011,1213,606,1364,606,1364,674,1213,674,0.8876953125
3011,892,600,1168,600,1168,663,892,663,0.90283203125
3011,55,578,852,578,852,646,55,646,0.91064453125
3012,407,132,667,132,667,1068,407,1068,0.92822265625
3013,405,382,686,382,686,497,405,497,0.8935546875
3013,428,494,623,494,623,948,428,948,0.93701171875
3014,696,705,839,705,839,821,696,821,0.6259765625
3014,27,511,76,511,76,557,27,557,0.814453125
3014,115,723,840,723,840,839,115,839,0.90185546875
3015,253,1070,976,1070,976,1297,253,1297,0.587890625
3015,246,207,368,207,368,349,246,349,0.70361328125
3015,257,460,416,460,416,1266,257,1266,0.8291015625
3015,769,522,977,522,977,1322,769,1322,0.875
3015,512,740,600,740,600,896,512,896,0.88525390625
3015,229,474,972,474,972,778,229,778,0.90185546875
3015,246,242,953,242,953,401,246,401,0.935546875
3016,493,942,624,942,624,985,493,985,0.76806640625
3016,286,958,475,958,475,1012,286,1012,0.77685546875
3016,2,345,201,345,201,550,2,550,0.77880859375
3016,1,334,200,334,200,552,1,552,0.830078125
3016,279,893,320,893,320,918,279,918,0.8330078125
3016,278,919,321,919,321,940,278,940,0.85498046875
3016,209,387,477,387,477,553,209,553,0.8876953125
3016,900,472,1287,472,1287,575,900,575,0.912109375
3016,480,373,902,373,902,567,480,567,0.94091796875
3017,698,247,1043,247,1043,627,698,627,0.677734375
3017,699,374,1275,374,1275,678,699,678,0.7294921875
3017,1690,715,1927,715,1927,769,1690,769,0.91943359375
3017,1406,707,1641,707,1641,766,1406,766,0.92041015625
3018,506,433,660,433,660,501,506,501,0.93701171875
3018,517,514,650,514,650,1129,517,1129,0.94873046875
3019,109,635,498,635,498,1089,109,1089,0.92041015625
3019,58,1097,298,1097,298,1229,58,1229,0.94140625
3019,318,1102,562,1102,562,1234,318,1234,0.9501953125
3019,137,1233,471,1233,471,1334,137,1334,0.95703125
3020,566,92,783,92,783,1214,566,1214,0.8779296875
3021,605,644,633,644,633,716,605,716,0.89697265625
3021,635,643,671,643,671,717,635,717,0.90625
3021,616,717,664,717,664,829,616,829,0.91552734375
3021,611,418,657,418,657,643,611,643,0.9326171875
3022,311,1085,650,1085,650,1160,311,1160,0.92138671875
3022,314,911,654,911,654,1064,314,1064,0.9404296875
3023,0,767,1365,767,1365,932,0,932,0.91796875
3023,325,933,484,933,484,969,325,969,0.93017578125
3023,715,933,872,933,872,971,715,971,0.93408203125
3023,520,931,677,931,677,969,520,969,0.9345703125
3023,909,934,1066,934,1066,972,909,972,0.93603515625
3024,27,1232,147,1232,147,1294,27,1294,0.79150390625
3024,151,1238,262,1238,262,1265,151,1265,0.8037109375
3024,152,1237,263,1237,263,1264,152,1264,0.837890625
3024,350,472,450,472,450,1029,350,1029,0.88623046875
3025,617,906,926,906,926,958,617,958,0.92529296875
3025,333,732,1120,732,1120,897,333,897,0.95068359375
3026,357,56,630,56,630,1097,357,1097,0.94580078125
3027,1,851,36,851,36,883,1,883,0.6748046875
3027,1141,836,1364,836,1364,916,1141,916,0.7021484375
3027,1,899,55,899,55,937,1,937,0.716796875
3027,686,704,698,704,698,718,686,718,0.7236328125
3027,132,949,150,949,150,984,132,984,0.72412109375
3027,149,95,178,95,178,130,149,130,0.75439453125
3027,478,944,546,944,546,956,478,956,0.83349609375
3027,1015,804,1040,804,1040,820,1015,820,0.8427734375
3027,1,851,37,851,37,882,1,882,0.857421875
3027,0,92,92,92,92,132,0,132,0.869140625
3027,227,0,431,0,431,22,227,22,0.87939453125
3027,1138,846,1365,846,1365,922,1138,922,0.88671875
3027,20,902,55,902,55,935,20,935,0.89599609375
3027,0,0,207,0,207,24,0,24,0.89794921875
3027,699,701,760,701,760,720,699,720,0.89892578125
3027,617,704,684,704,684,720,617,720,0.89990234375
3027,998,241,1149,241,1149,262,998,262,0.90283203125
3027,592,667,780,667,780,698,592,698,0.912109375
3027,248,176,355,176,355,208,248,208,0.9326171875
3027,991,172,1138,172,1138,236,991,236,0.9384765625
3027,983,111,1129,111,1129,172,983,172,0.94091796875
3027,409,143,907,143,907,242,409,242,0.9482421875
3028,859,1048,885,1048,885,1143,859,1143,0.64501953125
3028,732,380,774,380,774,395,732,395,0.7744140625
3028,607,0,822,0,822,32,607,32,0.78759765625
3028,118,1195,297,1195,297,1362,118,1362,0.88671875
3028,669,339,762,339,762,380,669,380,0.9228515625
3028,640,464,799,464,799,1183,640,1183,0.943359375
3029,773,713,821,713,821,724,773,724,0.58837890625
3029,37,972,43,972,43,993,37,993,0.591796875
3029,71,942,79,942,79,1001,71,1001,0.6484375
3029,263,916,313,916,313,931,263,931,0.66015625
3029,264,928,289,928,289,952,264,952,0.68994140625
3029,98,867,128,867,128,877,98,877,0.69677734375
3029,676,655,755,655,755,676,676,676,0.78369140625
3029,461,634,500,634,500,672,461,672,0.78369140625
3029,103,773,129,773,129,852,103,852,0.8251953125
3029,774,713,821,713,821,724,774,724,0.83203125
3029,497,446,537,446,537,473,497,473,0.849609375
3029,370,762,409,762,409,1017,370,1017,0.85986328125
3029,350,474,366,474,366,539,350,539,0.8798828125
3029,344,550,362,550,362,627,344,627,0.88818359375
3029,180,610,242,610,242,628,180,628,0.892578125
3029,676,703,754,703,754,719,676,719,0.8935546875
3029,216,434,253,434,253,534,216,534,0.89990234375
3029,675,678,754,678,754,698,675,698,0.90087890625
3029,269,333,331,333,331,368,269,368,0.9013671875
3029,48,934,70,934,70,996,48,996,0.90234375
3029,268,373,330,373,330,407,268,407,0.9052734375
3029,540,455,619,455,619,481,540,481,0.91015625
3029,177,427,212,427,212,599,177,599,0.9111328125
3029,451,802,613,802,613,823,451,823,0.92138671875
3029,204,313,236,313,236,409,204,409,0.923828125
3029,499,485,619,485,619,517,499,517,0.92529296875
3029,452,776,616,776,616,802,452,802,0.9296875
3029,499,644,674,644,674,716,499,716,0.9443359375
3030,174,1055,199,1055,199,1094,174,1094,0.59619140625
3030,217,1030,254,1030,254,1044,217,1044,0.6337890625
3030,326,742,344,742,344,845,326,845,0.68603515625
3030,348,731,362,731,362,802,348,802,0.72412109375
3030,326,743,343,743,343,795,326,795,0.7255859375
3030,225,936,283,936,283,949,225,949,0.73974609375
3030,764,633,825,633,825,645,764,645,0.75537109375
3030,324,794,343,794,343,842,324,842,0.791015625
3030,883,975,911,975,911,999,883,999,0.7919921875
3030,764,633,828,633,828,645,764,645,0.79296875
3030,832,828,885,828,885,841,832,841,0.81396484375
3030,398,1047,433,1047,433,1061,398,1061,0.81591796875
3030,219,981,283,981,283,1005,219,1005,0.8369140625
3030,320,1019,353,1019,353,1041,320,1041,0.85302734375
3030,323,845,344,845,344,897,323,897,0.8603515625
3030,842,904,873,904,873,917,842,917,0.8642578125
3030,176,987,199,987,199,1095,176,1095,0.8671875
3030,747,868,783,868,783,958,747,958,0.86767578125
3030,926,903,960,903,960,957,926,957,0.88134765625
3030,237,701,279,701,279,932,237,932,0.92822265625
3030,514,890,738,890,738,989,514,989,0.9375
3030,551,776,694,776,694,868,551,868,0.9423828125
3030,518,657,740,657,740,757,518,757,0.94970703125
3031,535,362,672,362,672,1088,535,1088,0.9267578125
3032,525,717,649,717,649,751,525,751,0.92529296875
3032,544,369,620,369,620,638,544,638,0.92822265625
3032,829,611,919,611,919,1359,829,1359,0.9501953125
3033,990,173,1050,173,1050,204,990,204,0.62255859375
3033,904,212,1028,212,1028,229,904,229,0.6669921875
3033,1050,173,1110,173,1110,204,1050,204,0.748046875
3033,1225,540,1241,540,1241,554,1225,554,0.78369140625
3033,899,173,1231,173,1231,206,899,206,0.81396484375
3033,556,196,814,196,814,441,556,441,0.81787109375
3033,904,251,996,251,996,267,904,267,0.83544921875
3033,903,173,1049,173,1049,205,903,205,0.8359375
3033,1003,251,1116,251,1116,266,1003,266,0.8603515625
3033,360,73,508,73,508,93,360,93,0.8701171875
3033,405,27,511,27,511,65,405,65,0.9189453125
3033,33,705,732,705,732,926,33,926,0.9296875
3033,903,92,1110,92,1110,164,903,164,0.93798828125
3034,755,947,811,947,811,962,755,962,0.59326171875
3034,306,762,414,762,414,774,306,774,0.69873046875
3034,413,235,538,235,538,247,413,247,0.72265625
3034,443,183,465,183,465,197,443,197,0.7236328125
3034,2,1310,15,1310,15,1321,2,1321,0.73583984375
3034,309,352,400,352,400,370,309,370,0.7529296875
3034,307,1084,338,1084,338,1158,307,1158,0.76416015625
3034,732,1214,761,1214,761,1223,732,1223,0.76806640625
3034,16,1210,51,1210,51,1227,16,1227,0.77734375
3034,417,235,533,235,533,246,417,246,0.78076171875
3034,363,1151,455,1151,455,1166,363,1166,0.791015625
3034,646,1290,670,1290,670,1358,646,1358,0.7919921875
3034,892,1300,927,1300,927,1317,892,1317,0.79541015625
3034,284,922,329,922,329,937,284,937,0.8046875
3034,726,1224,767,1224,767,1236,726,1236,0.8056640625
3034,776,961,833,961,833,988,776,988,0.81005859375
3034,737,978,775,978,775,1005,737,1005,0.826171875
3034,309,1171,337,1171,337,1194,309,1194,0.82958984375
3034,347,1063,453,1063,453,1144,347,1144,0.83203125
3034,738,964,836,964,836,994,738,994,0.83251953125
3034,218,921,285,921,285,933,218,933,0.83935546875
3034,234,1271,306,1271,306,1296,234,1296,0.85107421875
3034,416,180,442,180,442,194,416,194,0.85400390625
3034,727,1281,756,1281,756,1365,727,1365,0.86181640625
3034,304,743,415,743,415,758,304,758,0.86279296875
3034,58,1242,105,1242,105,1252,58,1252,0.86474609375
3034,67,1207,117,1207,117,1219,67,1219,0.87353515625
3034,452,45,535,45,535,68,452,68,0.87353515625
3034,462,288,491,288,491,328,462,328,0.87548828125
3034,337,1195,436,1195,436,1254,337,1254,0.8916015625
3034,328,718,393,718,393,738,328,738,0.89697265625
3034,757,999,816,999,816,1033,757,1033,0.8974609375
3034,417,209,499,209,499,223,417,223,0.89990234375
3034,233,1199,306,1199,306,1261,233,1261,0.90234375
3034,758,1284,774,1284,774,1348,758,1348,0.90283203125
3034,39,1268,122,1268,122,1286,39,1286,0.9033203125
3034,75,1114,113,1114,113,1199,75,1199,0.904296875
3034,464,2,516,2,516,39,464,39,0.904296875
3034,485,381,543,381,543,760,485,760,0.90478515625
3034,430,347,473,347,473,449,430,449,0.9150390625
3034,77,820,114,820,114,1058,77,1058,0.916015625
3034,322,408,392,408,392,682,322,682,0.91796875
3034,164,965,216,965,216,1172,164,1172,0.92529296875
3034,199,861,406,861,406,903,199,903,0.939453125
3035,120,1171,802,1171,802,1303,120,1303,0.94970703125
3036,543,709,616,709,616,746,543,746,0.73876953125
3036,674,784,892,784,892,820,674,820,0.912109375
3036,905,705,1015,705,1015,744,905,744,0.91552734375
3036,734,704,896,704,896,761,734,761,0.923828125
3036,540,703,727,703,727,750,540,750,0.92578125
3036,543,612,1011,612,1011,693,543,693,0.943359375
3037,875,941,990,941,990,1016,875,1016,0.71484375
3037,886,982,988,982,988,1015,886,1015,0.78564453125
3037,877,952,946,952,946,986,877,986,0.7998046875
3037,897,938,932,938,932,953,897,953,0.8095703125
3037,441,796,774,796,774,982,441,982,0.90576171875
3037,111,559,999,559,999,780,111,780,0.921875
3038,1324,90,1365,90,1365,163,1324,163,0.64697265625
3038,1068,653,1185,653,1185,859,1068,859,0.654296875
3038,1343,170,1364,170,1364,186,1343,186,0.66015625
3038,456,724,476,724,476,735,456,735,0.66650390625
3038,1279,563,1308,563,1308,604,1279,604,0.7177734375
3038,610,814,663,814,663,831,610,831,0.77587890625
3038,1089,149,1166,149,1166,360,1089,360,0.77783203125
3038,609,796,661,796,661,814,609,814,0.82666015625
3038,428,722,455,722,455,732,428,732,0.8310546875
3038,438,764,470,764,470,782,438,782,0.8359375
3038,428,722,476,722,476,735,428,735,0.8388671875
3038,498,737,565,737,565,752,498,752,0.84228515625
3038,820,491,831,491,831,532,820,532,0.84619140625
3038,1076,366,1148,366,1148,394,1076,394,0.8486328125
3038,562,797,589,797,589,814,562,814,0.873046875
3038,525,320,921,320,921,357,525,357,0.87451171875
3038,1108,878,1160,878,1160,930,1108,930,0.8828125
3038,379,199,918,199,918,266,379,266,0.88525390625
3038,326,306,354,306,354,439,326,439,0.88623046875
3038,713,469,778,469,778,540,713,540,0.8984375
3038,836,496,899,496,899,529,836,529,0.89892578125
3038,487,785,525,785,525,802,487,802,0.89990234375
3038,758,744,816,744,816,805,758,805,0.9013671875
3038,474,692,530,692,530,711,474,711,0.9033203125
3038,493,756,586,756,586,775,493,775,0.9052734375
3038,551,815,604,815,604,833,551,833,0.90625
3038,554,711,590,711,590,727,554,727,0.90771484375
3038,552,692,590,692,590,709,552,709,0.90869140625
3038,416,574,503,574,503,594,416,594,0.90869140625
3038,839,475,891,475,891,491,839,491,0.91015625
3038,753,622,876,622,876,646,753,646,0.9111328125
3038,1070,951,1192,951,1192,1000,1070,1000,0.91259765625
3038,754,654,876,654,876,678,754,678,0.91259765625
3038,482,804,532,804,532,820,482,820,0.9150390625
3038,521,634,610,634,610,654,521,654,0.916015625
3038,443,329,519,329,519,373,443,373,0.91796875
3038,623,644,735,644,735,666,623,666,0.91796875
3038,517,605,610,605,610,627,517,627,0.9208984375
3038,753,591,874,591,874,615,753,615,0.921875
3038,418,599,506,599,506,619,418,619,0.92236328125
3038,699,828,877,828,877,861,699,861,0.92333984375
3038,517,576,610,576,610,599,517,599,0.92333984375
3038,421,509,651,509,651,545,421,545,0.923828125
3038,621,584,732,584,732,607,621,607,0.9267578125
3038,958,253,1097,253,1097,288,958,288,0.92919921875
3038,420,624,506,624,506,645,420,645,0.931640625
3038,957,299,1096,299,1096,337,957,337,0.93505859375
3038,393,456,523,456,523,499,393,499,0.93994140625
3038,621,613,735,613,735,637,621,637,0.9404296875
3038,536,453,687,453,687,498,536,498,0.9453125
3039,212,268,1365,268,1365,746,212,746,0.61767578125
3039,672,772,1234,772,1234,812,672,812,0.6220703125
3039,160,798,593,798,593,843,160,843,0.72216796875
3039,44,179,212,179,212,290,44,290,0.89111328125
3040,70,803,106,803,106,846,70,846,0.58984375
3040,359,1120,447,1120,447,1151,359,1151,0.58984375
3040,0,758,61,758,61,828,0,828,0.59765625
3040,0,406,417,406,417,644,0,644,0.6494140625
3040,211,693,273,693,273,772,211,772,0.65673828125
3040,829,1042,858,1042,858,1069,829,1069,0.6630859375
3040,763,593,791,593,791,602,763,602,0.68701171875
3040,747,596,763,596,763,604,747,604,0.70703125
3040,723,597,747,597,747,606,723,606,0.72216796875
3040,646,1099,679,1099,679,1107,646,1107,0.7578125
3040,647,1074,682,1074,682,1101,647,1101,0.82080078125
3040,28,639,109,639,109,733,28,733,0.83154296875
3040,473,655,537,655,537,716,473,716,0.833984375
3040,746,938,815,938,815,949,746,949,0.85302734375
3040,126,669,196,669,196,750,126,750,0.857421875
3040,449,554,516,554,516,620,449,620,0.87939453125
3040,402,99,601,99,601,208,402,208,0.88671875
3040,0,831,56,831,56,859,0,859,0.90087890625
3040,915,1109,957,1109,957,1132,915,1132,0.9130859375
3040,655,1002,737,1002,737,1055,655,1055,0.9140625
3040,723,560,795,560,795,598,723,598,0.9140625
3040,754,765,792,765,792,907,754,907,0.93115234375
3040,410,212,591,212,591,309,410,309,0.93310546875
3041,0,498,30,498,30,540,0,540,0.5830078125
3041,18,301,1355,301,1355,564,18,564,0.91650390625
3042,132,919,195,919,195,955,132,955,0.85888671875
3042,202,908,265,908,265,943,202,943,0.89111328125
3042,166,242,285,242,285,633,166,633,0.9033203125
3043,33,871,912,871,912,1183,33,1183,0.88427734375
3043,32,846,217,846,217,1223,32,1223,0.94287109375
3044,826,1197,969,1197,969,1224,826,1224,0.61572265625
3044,695,1281,706,1281,706,1308,695,1308,0.62109375
3044,298,1337,337,1337,337,1352,298,1352,0.6376953125
3044,700,1328,710,1328,710,1365,700,1365,0.6416015625
3044,466,1237,485,1237,485,1254,466,1254,0.68115234375
3044,670,1291,693,1291,693,1309,670,1309,0.68896484375
3044,673,1288,691,1288,691,1364,673,1364,0.71044921875
3044,883,916,895,916,895,948,883,948,0.71337890625
3044,759,1210,833,1210,833,1239,759,1239,0.71484375
3044,773,958,782,958,782,987,773,987,0.755859375
3044,297,1353,337,1353,337,1365,297,1365,0.7626953125
3044,687,521,764,521,764,547,687,547,0.76513671875
3044,970,914,1024,914,1024,1019,970,1019,0.7705078125
3044,690,551,766,551,766,569,690,569,0.775390625
3044,671,1310,693,1310,693,1321,671,1321,0.81298828125
3044,677,1323,690,1323,690,1364,677,1364,0.81787109375
3044,577,1164,603,1164,603,1184,577,1184,0.8232421875
3044,781,1104,895,1104,895,1131,781,1131,0.828125
3044,686,522,763,522,763,546,686,546,0.8359375
3044,709,571,755,571,755,586,709,586,0.84130859375
3044,490,1227,559,1227,559,1247,490,1247,0.8447265625
3044,387,1246,456,1246,456,1265,387,1265,0.8583984375
3044,724,1279,740,1279,740,1364,724,1364,0.88037109375
3044,263,1186,353,1186,353,1254,263,1254,0.8818359375
3044,741,1127,774,1127,774,1146,741,1146,0.88427734375
3044,391,1158,553,1158,553,1206,391,1206,0.88427734375
3044,777,1238,880,1238,880,1273,777,1273,0.88623046875
3044,786,615,820,615,820,627,786,627,0.88671875
3044,617,1066,733,1066,733,1200,617,1200,0.8896484375
3044,360,1048,433,1048,433,1067,360,1067,0.89111328125
3044,464,1201,560,1201,560,1222,464,1222,0.89208984375
3044,703,621,821,621,821,638,703,638,0.89208984375
3044,787,565,902,565,902,631,787,631,0.892578125
3044,824,637,912,637,912,669,824,669,0.8935546875
3044,44,1108,103,1108,103,1141,44,1141,0.8935546875
3044,563,1109,610,1109,610,1138,563,1138,0.89794921875
3044,389,1221,462,1221,462,1242,389,1242,0.89794921875
3044,437,1058,517,1058,517,1075,437,1075,0.90576171875
3044,569,1139,608,1139,608,1162,569,1162,0.912109375
3044,743,1144,894,1144,894,1165,743,1165,0.919921875
3044,889,1226,1020,1226,1020,1259,889,1259,0.9208984375
3044,746,1039,877,1039,877,1101,746,1101,0.9267578125
3044,377,964,505,964,505,1004,377,1004,0.93310546875
3044,362,1009,517,1009,517,1048,362,1048,0.94189453125
3045,799,862,891,862,891,890,799,890,0.912109375
3045,406,706,759,706,759,832,406,832,0.94189453125
3045,939,841,1286,841,1286,966,939,966,0.9482421875
3045,405,841,758,841,758,974,405,974,0.94873046875
3045,935,704,1280,704,1280,830,935,830,0.95458984375
3046,887,468,1222,468,1222,653,887,653,0.9267578125
3046,201,472,827,472,827,648,201,648,0.94384765625
3047,414,1236,769,1236,769,1294,414,1294,0.88720703125
3047,532,121,745,121,745,747,532,747,0.9267578125
3047,552,764,668,764,668,1224,552,1224,0.931640625
3048,537,866,1335,866,1335,936,537,936,0.80419921875
3048,201,868,1196,868,1196,942,201,942,0.81591796875
3048,633,753,836,753,836,841,633,841,0.9365234375
3048,639,659,837,659,837,740,639,740,0.94384765625
3048,858,654,1322,654,1322,834,858,834,0.9443359375
3048,214,668,609,668,609,843,214,843,0.9521484375
3049,295,795,683,795,683,872,295,872,0.9208984375
3049,227,1163,738,1163,738,1204,227,1204,0.92236328125
3049,241,518,738,518,738,783,241,783,0.92919921875
3050,123,648,364,648,364,754,123,754,0.83203125
3050,393,642,837,642,837,744,393,744,0.884765625
3050,831,641,1005,641,1005,686,831,686,0.88623046875
3050,98,466,1239,466,1239,611,98,611,0.9091796875
3051,315,315,1872,315,1872,697,315,697,0.91259765625
3052,125,127,714,127,714,293,125,293,0.9423828125
3053,567,849,624,849,624,997,567,997,0.75390625
3053,449,874,502,874,502,1032,449,1032,0.8935546875
3053,509,861,559,861,559,1005,509,1005,0.89697265625
3053,460,81,597,81,597,827,460,827,0.9580078125
3054,360,796,973,796,973,931,360,931,0.86669921875
3054,364,787,500,787,500,1121,364,1121,0.8857421875
3054,861,817,977,817,977,1115,861,1115,0.892578125
3054,546,939,670,939,670,1116,546,1116,0.91357421875
3054,712,945,835,945,835,1122,712,1122,0.92138671875
3055,357,459,1103,459,1103,687,357,687,0.904296875
3055,509,721,915,721,915,822,509,822,0.9521484375
3056,195,149,226,149,226,163,195,163,0.6796875
3056,306,862,370,862,370,905,306,905,0.68994140625
3056,214,151,238,151,238,163,214,163,0.810546875
3056,197,151,213,151,213,163,197,163,0.83740234375
3056,170,151,196,151,196,163,170,163,0.86328125
3056,137,151,169,151,169,163,137,163,0.8798828125
3056,581,897,616,897,616,941,581,941,0.8935546875
3056,298,924,352,924,352,952,298,952,0.90869140625
3056,139,102,246,102,246,151,139,151,0.92041015625
3056,206,895,266,895,266,925,206,925,0.9248046875
3056,163,395,210,395,210,600,163,600,0.92529296875
3056,129,779,247,779,247,818,129,818,0.9267578125
3056,137,719,242,719,242,775,137,775,0.93603515625
3057,109,1045,245,1045,245,1165,109,1165,0.64453125
3057,382,680,429,680,429,1105,382,1105,0.72802734375
3057,111,1045,242,1045,242,1156,111,1156,0.841796875
3057,382,677,431,677,431,872,382,872,0.84228515625
3057,444,675,594,675,594,1144,444,1144,0.94873046875
3057,373,292,566,292,566,669,373,669,0.95654296875
3058,352,1066,400,1066,400,1307,352,1307,0.66455078125
3058,416,144,657,144,657,1239,416,1239,0.88623046875
3058,390,13,626,13,626,159,390,159,0.91259765625
3059,778,751,797,751,797,766,778,766,0.6064453125
3059,23,856,82,856,82,869,23,869,0.62451171875
3059,732,750,775,750,775,765,732,765,0.67236328125
3059,36,873,80,873,80,889,36,889,0.7197265625
3059,969,606,1158,606,1158,632,969,632,0.72216796875
3059,956,633,1162,633,1162,653,956,653,0.75048828125
3059,970,606,1155,606,1155,631,970,631,0.81787109375
3059,0,868,30,868,30,887,0,887,0.82275390625
3059,942,754,974,754,974,970,942,970,0.82421875
3059,910,753,942,753,942,974,910,974,0.83642578125
3059,910,759,969,759,969,788,910,788,0.84130859375
3059,0,806,86,806,86,833,0,833,0.8515625
3059,731,721,800,721,800,744,731,744,0.89306640625
3059,965,561,1162,561,1162,604,965,604,0.9150390625
3060,101,556,1175,556,1175,768,101,768,0.923828125
3061,491,414,1293,414,1293,705,491,705,0.8642578125
3062,1324,90,1365,90,1365,163,1324,163,0.64697265625
3062,1068,653,1185,653,1185,859,1068,859,0.654296875
3062,1343,170,1364,170,1364,186,1343,186,0.66015625
3062,456,724,476,724,476,735,456,735,0.66650390625
3062,1279,563,1308,563,1308,604,1279,604,0.7177734375
3062,610,814,663,814,663,831,610,831,0.77587890625
3062,1089,149,1166,149,1166,360,1089,360,0.77783203125
3062,609,796,661,796,661,814,609,814,0.82666015625
3062,428,722,455,722,455,732,428,732,0.8310546875
3062,438,764,470,764,470,782,438,782,0.8359375
3062,428,722,476,722,476,735,428,735,0.8388671875
3062,498,737,565,737,565,752,498,752,0.84228515625
3062,820,491,831,491,831,532,820,532,0.84619140625
3062,1076,366,1148,366,1148,394,1076,394,0.8486328125
3062,562,797,589,797,589,814,562,814,0.873046875
3062,525,320,921,320,921,357,525,357,0.87451171875
3062,1108,878,1160,878,1160,930,1108,930,0.8828125
3062,379,199,918,199,918,266,379,266,0.88525390625
3062,326,306,354,306,354,439,326,439,0.88623046875
3062,713,469,778,469,778,540,713,540,0.8984375
3062,836,496,899,496,899,529,836,529,0.89892578125
3062,487,785,525,785,525,802,487,802,0.89990234375
3062,758,744,816,744,816,805,758,805,0.9013671875
3062,474,692,530,692,530,711,474,711,0.9033203125
3062,493,756,586,756,586,775,493,775,0.9052734375
3062,551,815,604,815,604,833,551,833,0.90625
3062,554,711,590,711,590,727,554,727,0.90771484375
3062,552,692,590,692,590,709,552,709,0.90869140625
3062,416,574,503,574,503,594,416,594,0.90869140625
3062,839,475,891,475,891,491,839,491,0.91015625
3062,753,622,876,622,876,646,753,646,0.9111328125
3062,1070,951,1192,951,1192,1000,1070,1000,0.91259765625
3062,754,654,876,654,876,678,754,678,0.91259765625
3062,482,804,532,804,532,820,482,820,0.9150390625
3062,521,634,610,634,610,654,521,654,0.916015625
3062,443,329,519,329,519,373,443,373,0.91796875
3062,623,644,735,644,735,666,623,666,0.91796875
3062,517,605,610,605,610,627,517,627,0.9208984375
