115,1284,579,1329,579,1329,605,1284,605,0.452880859375
115,29,722,76,722,76,771,29,771,0.458740234375
115,1283,579,1330,579,1330,602,1283,602,0.46240234375
115,1287,563,1332,563,1332,577,1287,577,0.5361328125
115,1208,383,1362,383,1362,443,1208,443,0.845703125
115,6,150,545,150,545,441,6,441,0.88916015625
115,632,168,1038,168,1038,286,632,286,0.92724609375
116,788,621,1239,621,1239,721,788,721,0.85302734375
116,792,722,961,722,961,773,792,773,0.87890625
116,302,846,963,846,963,908,302,908,0.8818359375
116,962,722,1072,722,1072,778,962,778,0.8974609375
116,32,547,782,547,782,779,32,779,0.9091796875
117,661,557,774,557,774,583,661,583,0.86279296875
117,339,550,643,550,643,608,339,608,0.90087890625
117,389,280,650,280,650,347,389,347,0.9189453125
118,12,726,851,726,851,889,12,889,0.6083984375
119,152,0,836,0,836,110,152,110,0.4951171875
119,582,0,838,0,838,109,582,109,0.5380859375
119,1240,0,1300,0,1300,45,1240,45,0.7744140625
119,1142,901,1268,901,1268,957,1142,957,0.8603515625
119,883,892,987,892,987,953,883,953,0.88525390625
119,1017,899,1120,899,1120,955,1017,955,0.89501953125
119,7,748,832,748,832,945,7,945,0.91162109375
119,876,790,1265,790,1265,879,876,879,0.9189453125
12,425,604,441,604,441,672,425,672,0.393798828125
12,737,579,790,579,790,593,737,593,0.45751953125
12,511,579,541,579,541,589,511,589,0.52685546875
12,395,579,420,579,420,591,395,591,0.5439453125
12,360,578,390,578,390,592,360,592,0.57373046875
12,516,799,553,799,553,834,516,834,0.59619140625
12,454,601,544,601,544,645,454,645,0.63818359375
12,240,840,295,840,295,914,240,914,0.7353515625
12,560,792,614,792,614,838,560,838,0.802734375
12,365,200,1222,200,1222,368,365,368,0.93310546875
120,226,790,1081,790,1081,875,226,875,0.71923828125
120,217,794,1056,794,1056,876,217,876,0.7568359375
120,188,676,872,676,872,756,188,756,0.86767578125
120,180,314,615,314,615,526,180,526,0.90087890625
120,626,395,1082,395,1082,534,626,534,0.90478515625
120,187,571,896,571,896,650,187,650,0.9150390625
121,474,992,525,992,525,1016,474,1016,0.474853515625
121,689,625,1042,625,1042,832,689,832,0.88525390625
121,175,606,673,606,673,834,175,834,0.90478515625
121,1054,852,1233,852,1233,903,1054,903,0.90576171875
122,1264,883,1279,883,1279,949,1264,949,0.3818359375
122,1248,882,1267,882,1267,947,1248,947,0.406494140625
122,1253,955,1279,955,1279,971,1253,971,0.43896484375
122,774,630,822,630,822,643,774,643,0.45361328125
122,949,773,989,773,989,788,949,788,0.53466796875
122,1241,800,1267,800,1267,823,1241,823,0.6396484375
122,1288,773,1339,773,1339,819,1288,819,0.6494140625
122,421,642,554,642,554,672,421,672,0.76171875
122,422,625,480,625,480,639,422,639,0.7841796875
122,259,643,407,643,407,683,259,683,0.83984375
122,254,138,1359,138,1359,286,254,286,0.91796875
123,766,531,863,531,863,580,766,580,0.8095703125
123,688,599,888,599,888,668,688,668,0.91259765625
123,691,670,891,670,891,738,691,738,0.9140625
124,415,760,913,760,913,824,415,824,0.89599609375
124,464,515,895,515,895,580,464,580,0.92236328125
124,286,597,1083,597,1083,741,286,741,0.9326171875
125,580,494,800,494,800,576,580,576,0.367919921875
125,516,782,699,782,699,824,516,824,0.837890625
125,906,710,967,710,967,744,906,744,0.83935546875
125,339,789,505,789,505,831,339,831,0.8447265625
125,585,493,799,493,799,583,585,583,0.853515625
125,590,720,676,720,676,755,590,755,0.85595703125
125,706,713,903,713,903,750,706,750,0.8681640625
125,341,728,470,728,470,764,341,764,0.87158203125
125,500,723,588,723,588,758,500,758,0.88232421875
125,64,739,181,739,181,775,64,775,0.88525390625
125,84,515,458,515,458,701,84,701,0.88525390625
125,213,734,316,734,316,769,213,769,0.89697265625
125,477,591,920,591,920,678,477,678,0.8974609375
125,810,499,920,499,920,555,810,555,0.91162109375
126,392,533,917,533,917,653,392,653,0.91259765625
127,442,253,643,253,643,365,442,365,0.36083984375
127,421,808,640,808,640,1079,421,1079,0.379150390625
127,965,1136,993,1136,993,1151,965,1151,0.485595703125
127,852,1109,910,1109,910,1154,852,1154,0.52734375
127,433,341,534,341,534,377,433,377,0.646484375
127,932,1089,996,1089,996,1134,932,1134,0.6962890625
127,850,1110,910,1110,910,1155,850,1155,0.7412109375
127,466,152,614,152,614,331,466,331,0.77294921875
127,427,339,654,339,654,377,427,377,0.7822265625
127,422,808,640,808,640,1073,422,1073,0.8486328125
127,631,1290,726,1290,726,1350,631,1350,0.8779296875
128,378,639,405,639,405,679,378,679,0.3681640625
128,875,538,892,538,892,548,875,548,0.4404296875
128,284,670,344,670,344,692,284,692,0.8251953125
128,472,624,1330,624,1330,762,472,762,0.9140625
129,527,466,714,466,714,728,527,728,0.70947265625
129,387,1160,781,1160,781,1205,387,1205,0.87060546875
129,354,533,535,533,535,641,354,641,0.90673828125
13,80,599,97,599,97,726,80,726,0.392578125
13,759,983,849,983,849,1005,759,1005,0.399169921875
13,1130,749,1199,749,1199,770,1130,770,0.4775390625
13,759,983,850,983,850,1004,759,1004,0.55908203125
13,1129,749,1200,749,1200,768,1129,768,0.61083984375
13,203,814,380,814,380,836,203,836,0.61181640625
13,40,720,61,720,61,778,40,778,0.62548828125
13,1129,775,1200,775,1200,809,1129,809,0.8662109375
13,756,735,805,735,805,932,756,932,0.86767578125
13,824,738,867,738,867,937,824,937,0.87646484375
13,303,230,1121,230,1121,351,303,351,0.935546875
130,957,887,1020,887,1020,908,957,908,0.372314453125
130,14,833,67,833,67,849,14,849,0.387451171875
130,15,813,72,813,72,828,15,828,0.69189453125
130,322,156,957,156,957,348,322,348,0.75341796875
130,81,697,122,697,122,728,81,728,0.76220703125
130,87,565,122,565,122,698,87,698,0.7666015625
130,115,173,310,173,310,351,115,351,0.88427734375
130,777,465,951,465,951,540,777,540,0.90380859375
130,508,466,759,466,759,539,508,539,0.9072265625
130,529,373,662,373,662,446,529,446,0.90966796875
130,115,376,242,376,242,452,115,452,0.91064453125
130,391,373,518,373,518,448,391,448,0.91455078125
130,318,473,489,473,489,544,318,544,0.9150390625
130,112,474,284,474,284,545,112,545,0.91796875
130,249,377,381,377,381,450,249,450,0.9189453125
130,668,367,805,367,805,445,668,445,0.9345703125
130,812,366,950,366,950,443,812,443,0.93896484375
131,744,735,793,735,793,861,744,861,0.477294921875
131,744,732,798,732,798,864,744,864,0.638671875
131,744,732,804,732,804,862,744,862,0.7099609375
131,786,733,930,733,930,862,786,862,0.84521484375
131,534,209,1237,209,1237,419,534,419,0.87060546875
131,488,735,738,735,738,867,488,867,0.912109375
131,254,285,437,285,437,377,254,377,0.92578125
132,374,657,430,657,430,770,374,770,0.58642578125
132,755,1043,816,1043,816,1118,755,1118,0.7705078125
132,516,639,703,639,703,762,516,762,0.796875
132,379,657,431,657,431,771,379,771,0.8125
132,780,692,858,692,858,770,780,770,0.85986328125
132,354,831,837,831,837,980,354,980,0.89892578125
132,366,55,907,55,907,312,366,312,0.912109375
132,361,434,892,434,892,606,361,606,0.91796875
133,114,531,607,531,607,643,114,643,0.5771484375
133,1186,1005,1275,1005,1275,1024,1186,1024,0.6171875
133,714,890,759,890,759,904,714,904,0.64599609375
133,329,857,461,857,461,882,329,882,0.658203125
133,324,971,419,971,419,1013,324,1013,0.685546875
133,676,591,1252,591,1252,638,676,638,0.7939453125
133,1092,687,1361,687,1361,718,1092,718,0.79833984375
133,464,859,517,859,517,882,464,882,0.806640625
133,534,541,629,541,629,643,534,643,0.82568359375
133,393,537,497,537,497,633,393,633,0.85595703125
133,335,807,519,807,519,855,335,855,0.85888671875
134,0,783,92,783,92,812,0,812,0.46533203125
134,153,129,195,129,195,194,153,194,0.59619140625
134,861,573,1095,573,1095,635,861,635,0.88134765625
134,625,577,829,577,829,636,625,636,0.89599609375
134,331,423,1024,423,1024,514,331,514,0.9013671875
134,242,577,592,577,592,638,242,638,0.90380859375
134,226,211,1118,211,1118,404,226,404,0.90625
135,474,179,558,179,558,561,474,561,0.61767578125
135,903,1067,987,1067,987,1110,903,1110,0.8544921875
135,461,643,543,643,543,881,461,881,0.87060546875
135,173,346,250,346,250,580,173,580,0.8828125
135,361,758,424,758,424,910,361,910,0.88427734375
135,573,721,718,721,718,1225,573,1225,0.93603515625
135,592,76,737,76,737,587,592,587,0.9453125
136,726,979,754,979,754,1024,726,1024,0.4140625
136,368,642,520,642,520,704,368,704,0.8623046875
136,930,714,1129,714,1129,773,930,773,0.91162109375
136,555,696,901,696,901,816,555,816,0.9130859375
136,932,781,1135,781,1135,840,932,840,0.9248046875
137,436,835,499,835,499,909,436,909,0.58056640625
137,529,830,915,830,915,931,529,931,0.888671875
138,270,767,1124,767,1124,912,270,912,0.9306640625
139,304,1217,656,1217,656,1300,304,1300,0.42431640625
139,261,451,656,451,656,917,261,917,0.85986328125
139,217,1312,752,1312,752,1389,217,1389,0.8994140625
139,181,935,690,935,690,1070,181,1070,0.90087890625
139,311,1219,658,1219,658,1296,311,1296,0.91748046875
14,124,391,155,391,155,405,124,405,0.492919921875
14,676,416,731,416,731,436,676,436,0.54833984375
14,126,405,153,405,153,423,126,423,0.6298828125
14,678,445,722,445,722,474,678,474,0.70166015625
14,352,962,521,962,521,996,352,996,0.7880859375
14,397,342,521,342,521,895,397,895,0.92333984375
140,507,3,578,3,578,237,507,237,0.361083984375
140,497,196,565,196,565,240,497,240,0.5478515625
140,442,715,1240,715,1240,884,442,884,0.619140625
140,1078,747,1286,747,1286,826,1078,826,0.71923828125
140,830,909,1213,909,1213,980,830,980,0.8916015625
141,482,1257,501,1257,501,1276,482,1276,0.609375
141,537,1016,737,1016,737,1079,537,1079,0.80126953125
141,611,1259,672,1259,672,1279,611,1279,0.8515625
141,322,1018,545,1018,545,1075,322,1075,0.86279296875
141,378,1256,475,1256,475,1278,378,1278,0.86376953125
141,387,1198,660,1198,660,1255,387,1255,0.89013671875
141,508,1256,600,1256,600,1278,508,1278,0.92236328125
142,64,1073,484,1073,484,1190,64,1190,0.8955078125
143,552,161,790,161,790,481,552,481,0.4052734375
143,554,157,783,157,783,484,554,484,0.59716796875
143,505,1,638,1,638,40,505,40,0.8466796875
143,644,892,723,892,723,1166,644,1166,0.8505859375
143,637,541,724,541,724,898,637,898,0.873046875
143,328,453,541,453,541,493,328,493,0.87646484375
143,326,376,547,376,547,450,326,450,0.89990234375
143,402,550,610,550,610,1133,402,1133,0.92919921875
144,215,1303,714,1303,714,1363,215,1363,0.892578125
144,341,8,630,8,630,1282,341,1282,0.92431640625
144,836,0,962,0,962,1365,836,1365,0.93017578125
145,7,964,185,964,185,1024,7,1024,0.60791015625
145,255,999,336,999,336,1024,255,1024,0.6376953125
145,762,627,1161,627,1161,787,762,787,0.6455078125
145,260,969,339,969,339,989,260,989,0.69482421875
145,11,963,184,963,184,1024,11,1024,0.75634765625
145,32,774,704,774,704,830,32,830,0.853515625
145,9,607,1186,607,1186,778,9,778,0.8759765625
145,1014,801,1173,801,1173,849,1014,849,0.8896484375
146,1273,489,1320,489,1320,587,1273,587,0.36669921875
146,197,542,578,542,578,664,197,664,0.477783203125
146,193,559,1358,559,1358,708,193,708,0.8193359375
146,134,148,1375,148,1375,420,134,420,0.8828125
147,1283,810,1364,810,1364,874,1283,874,0.517578125
147,1324,158,1365,158,1365,197,1324,197,0.5205078125
147,1160,661,1190,661,1190,683,1160,683,0.54345703125
147,1236,0,1302,0,1302,24,1236,24,0.56591796875
147,217,151,340,151,340,203,217,203,0.595703125
147,925,677,974,677,974,741,925,741,0.6767578125
147,1237,28,1303,28,1303,53,1237,53,0.716796875
147,210,270,360,270,360,289,210,289,0.751953125
147,402,55,1128,55,1128,283,402,283,0.88623046875
147,202,218,350,218,350,268,202,268,0.912109375
148,703,662,744,662,744,1019,703,1019,0.4169921875
148,678,386,760,386,760,652,678,652,0.68310546875
148,698,385,759,385,759,1021,698,1021,0.7626953125
148,679,1033,775,1033,775,1063,679,1063,0.8017578125
148,537,398,622,398,622,605,537,605,0.87890625
148,552,667,615,667,615,990,552,990,0.892578125
149,302,829,1230,829,1230,963,302,963,0.90576171875
149,248,153,1246,153,1246,391,248,391,0.923828125
15,909,685,958,685,958,770,909,770,0.5751953125
15,1114,524,1204,524,1204,553,1114,553,0.7998046875
15,881,524,1094,524,1094,551,881,551,0.80322265625
15,869,613,1109,613,1109,673,869,673,0.89453125
15,824,427,1254,427,1254,499,824,499,0.9052734375
150,1076,248,1119,248,1119,261,1076,261,0.38525390625
150,90,955,118,955,118,969,90,969,0.409912109375
150,1046,820,1072,820,1072,841,1046,841,0.451171875
150,156,359,207,359,207,385,156,385,0.54052734375
150,1086,268,1114,268,1114,306,1086,306,0.59716796875
150,985,845,1018,845,1018,859,985,859,0.61376953125
150,943,826,982,826,982,855,943,855,0.74462890625
150,860,636,1040,636,1040,670,860,670,0.8779296875
150,866,474,1198,474,1198,547,866,547,0.8955078125
150,1033,559,1203,559,1203,638,1033,638,0.90576171875
150,435,472,845,472,845,604,435,604,0.921875
151,420,149,707,149,707,1155,420,1155,0.9306640625
152,190,144,1158,144,1158,506,190,506,0.841796875
152,30,569,1361,569,1361,953,30,953,0.89599609375
153,603,702,799,702,799,758,603,758,0.72900390625
153,481,695,593,695,593,738,481,738,0.7607421875
153,539,1296,746,1296,746,1364,539,1364,0.84619140625
153,165,624,684,624,684,678,165,678,0.8984375
154,549,192,887,192,887,292,549,292,0.88427734375
154,575,304,927,304,927,879,575,879,0.90673828125
154,574,1020,942,1020,942,1111,574,1111,0.9111328125
154,588,899,922,899,922,1009,588,1009,0.91552734375
155,56,0,294,0,294,24,56,24,0.53955078125
155,968,496,1024,496,1024,793,968,793,0.7109375
155,747,293,834,293,834,350,747,350,0.78662109375
155,64,192,367,192,367,1363,64,1363,0.92041015625
156,775,1168,933,1168,933,1236,775,1236,0.5390625
156,776,1170,938,1170,938,1234,776,1234,0.59375
156,687,796,997,796,997,918,687,918,0.705078125
156,698,622,987,622,987,733,698,733,0.810546875
156,701,981,1009,981,1009,1102,701,1102,0.85302734375
156,712,228,961,228,961,601,712,601,0.91357421875
157,175,771,728,771,728,943,175,943,0.8994140625
157,71,583,870,583,870,746,71,746,0.9072265625
158,562,1159,613,1159,613,1294,562,1294,0.85107421875
158,596,747,906,747,906,955,596,955,0.8798828125
158,629,1133,882,1133,882,1280,629,1280,0.88720703125
159,684,1149,703,1149,703,1210,684,1210,0.443603515625
159,713,1153,728,1153,728,1210,713,1210,0.465087890625
159,789,1127,852,1127,852,1146,789,1146,0.52490234375
159,335,993,464,993,464,1020,335,1020,0.595703125
159,904,727,967,727,967,783,904,783,0.65869140625
159,94,1110,168,1110,168,1168,94,1168,0.7900390625
159,920,781,968,781,968,911,920,911,0.81005859375
159,236,1029,607,1029,607,1066,236,1066,0.81982421875
159,354,1177,580,1177,580,1218,354,1218,0.86083984375
159,113,725,194,725,194,888,113,888,0.8916015625
159,224,743,896,743,896,901,224,901,0.9228515625
16,1119,456,1176,456,1176,864,1119,864,0.61328125
16,1088,58,1162,58,1162,80,1088,80,0.7783203125
16,1165,46,1224,46,1224,65,1165,65,0.80078125
16,1123,119,1181,119,1181,316,1123,316,0.8623046875
160,737,8,773,8,773,40,737,40,0.376708984375
160,917,3,958,3,958,37,917,37,0.387939453125
160,1035,769,1126,769,1126,812,1035,812,0.83251953125
160,1156,769,1299,769,1299,815,1156,815,0.8837890625
160,170,513,811,513,811,643,170,643,0.91162109375
160,260,668,725,668,725,731,260,731,0.91162109375
160,247,419,750,419,750,505,247,505,0.91748046875
161,1032,406,1125,406,1125,740,1032,740,0.861328125
161,1125,392,1225,392,1225,744,1125,744,0.89111328125
161,1042,107,1220,107,1220,386,1042,386,0.91943359375
162,363,445,665,445,665,509,363,509,0.802734375
162,1013,494,1087,494,1087,525,1013,525,0.82666015625
162,881,499,1008,499,1008,534,881,534,0.87646484375
162,659,444,861,444,861,502,659,502,0.8828125
162,62,532,300,532,300,579,62,579,0.8916015625
162,587,506,866,506,866,549,587,549,0.8916015625
162,93,261,264,261,264,460,93,460,0.892578125
162,363,318,737,318,737,423,363,423,0.89892578125
162,483,517,580,517,580,566,483,566,0.900390625
162,879,441,1037,441,1037,494,879,494,0.90966796875
162,368,523,474,523,474,573,368,573,0.912109375
163,53,65,824,65,824,394,53,394,0.59228515625
163,1007,20,1310,20,1310,172,1007,172,0.91796875
163,1007,179,1316,179,1316,770,1007,770,0.923828125
164,698,431,888,431,888,1273,698,1273,0.92724609375
165,845,665,1103,665,1103,750,845,750,0.513671875
165,1021,664,1104,664,1104,747,1021,747,0.53076171875
165,846,667,1103,667,1103,749,846,749,0.6259765625
165,668,816,1304,816,1304,977,668,977,0.90625
166,214,1246,323,1246,323,1271,214,1271,0.3564453125
166,217,1246,324,1246,324,1271,217,1271,0.375732421875
166,212,1279,318,1279,318,1304,212,1304,0.3916015625
166,124,1208,181,1208,181,1255,124,1255,0.491943359375
166,207,1280,320,1280,320,1305,207,1305,0.492919921875
166,237,1194,319,1194,319,1207,237,1207,0.57958984375
166,206,1314,314,1314,314,1342,206,1342,0.61572265625
166,220,1213,324,1213,324,1234,220,1234,0.66796875
166,211,1157,348,1157,348,1193,211,1193,0.8447265625
166,428,91,647,91,647,1106,428,1106,0.92529296875
167,391,647,423,647,423,672,391,672,0.42431640625
167,396,680,411,680,411,758,396,758,0.447509765625
167,131,946,178,946,178,966,131,966,0.744140625
167,381,954,432,954,432,973,381,973,0.7685546875
167,66,944,112,944,112,966,66,966,0.7734375
167,497,961,543,961,543,980,497,980,0.7900390625
167,644,639,840,639,840,764,644,764,0.86572265625
167,204,211,916,211,916,400,204,400,0.92578125
168,373,578,451,578,451,684,373,684,0.7578125
168,879,688,1064,688,1064,740,879,740,0.88232421875
168,1155,825,1323,825,1323,861,1155,861,0.8857421875
168,379,762,1078,762,1078,823,379,823,0.89013671875
168,489,562,1039,562,1039,678,489,678,0.8974609375
168,459,679,854,679,854,745,459,745,0.90234375
169,64,666,101,666,101,690,64,690,0.39501953125
169,967,0,1024,0,1024,178,967,178,0.63232421875
169,484,968,654,968,654,1038,484,1038,0.80517578125
169,489,1,977,1,977,1011,489,1011,0.822265625
169,448,1097,972,1097,972,1308,448,1308,0.87841796875
17,514,760,757,760,757,1358,514,1358,0.849609375
17,468,558,652,558,652,730,468,730,0.90869140625
170,76,1211,419,1211,419,1365,76,1365,0.384033203125
170,176,0,369,0,369,289,176,289,0.8701171875
170,307,657,739,657,739,833,307,833,0.8759765625
170,351,841,709,841,709,987,351,987,0.90576171875
170,76,315,468,315,468,387,76,387,0.90771484375
171,606,864,717,864,717,1007,606,1007,0.50048828125
171,693,857,1009,857,1009,1024,693,1024,0.53564453125
171,354,225,1195,225,1195,790,354,790,0.89501953125
172,415,1197,769,1197,769,1250,415,1250,0.689453125
172,400,962,786,962,786,1099,400,1099,0.8486328125
173,338,5,637,5,637,1115,338,1115,0.9189453125
174,1240,250,1283,250,1283,272,1240,272,0.62109375
174,213,677,1359,677,1359,894,213,894,0.83984375
174,457,917,1093,917,1093,988,457,988,0.88525390625
175,0,1157,88,1157,88,1174,0,1174,0.35986328125
175,1009,287,1023,287,1023,321,1009,321,0.4892578125
175,681,244,878,244,878,372,681,372,0.8388671875
175,722,452,927,452,927,901,722,901,0.91552734375
176,189,866,264,866,264,887,189,887,0.421142578125
176,416,385,449,385,449,535,416,535,0.544921875
176,186,890,268,890,268,937,186,937,0.58251953125
176,907,240,1077,240,1077,668,907,668,0.82666015625
176,739,712,950,712,950,748,739,748,0.8671875
176,960,718,1076,718,1076,751,960,751,0.890625
176,728,235,911,235,911,653,728,653,0.89111328125
176,735,782,1085,782,1085,850,735,850,0.90869140625
177,14,553,439,553,439,727,14,727,0.6884765625
177,1284,626,1365,626,1365,715,1284,715,0.7099609375
177,583,579,1226,579,1226,718,583,718,0.8916015625
178,326,1201,948,1201,948,1299,326,1299,0.91064453125
178,319,1103,949,1103,949,1197,319,1197,0.91259765625
178,638,922,838,922,838,1009,638,1009,0.91455078125
178,641,1007,839,1007,839,1092,641,1092,0.91748046875
178,292,926,644,926,644,1093,292,1093,0.927734375
179,947,806,1232,806,1232,911,947,911,0.89892578125
179,46,613,892,613,892,918,46,918,0.94384765625
18,39,392,95,392,95,422,39,422,0.4052734375
18,179,611,208,611,208,728,179,728,0.417724609375
18,39,392,93,392,93,423,39,423,0.44091796875
18,178,818,209,818,209,837,178,837,0.5302734375
18,884,539,1171,539,1171,588,884,588,0.8720703125
18,724,538,880,538,880,585,724,585,0.87353515625
18,663,658,1072,658,1072,866,663,866,0.90283203125
18,557,320,1219,320,1219,543,557,543,0.90771484375
180,1062,535,1105,535,1105,586,1062,586,0.82666015625
180,64,558,112,558,112,612,64,612,0.8349609375
180,31,527,1074,527,1074,728,31,728,0.87841796875
181,1133,905,1301,905,1301,958,1133,958,0.72314453125
181,449,830,1077,830,1077,985,449,985,0.8935546875
182,61,470,711,470,711,892,61,892,0.8271484375
182,783,684,1274,684,1274,849,783,849,0.89208984375
183,368,4,710,4,710,1349,368,1349,0.91015625
184,406,358,569,358,569,1272,406,1272,0.85693359375
184,378,1314,581,1314,581,1361,378,1361,0.87890625
185,282,1247,483,1247,483,1291,282,1291,0.5166015625
185,278,1246,484,1246,484,1288,278,1288,0.73388671875
185,282,1246,481,1246,481,1288,282,1288,0.81689453125
185,280,438,458,438,458,524,280,524,0.9052734375
185,314,544,442,544,442,1192,314,1192,0.91943359375
